"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-02 20:50:16","BIA","REGISTRO","","","2217","126","","","","0","0","1","0","","",""
"2023-04-02 20:54:58","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","169","","","","","","","0","1"
"2023-04-02 20:55:36","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","170","","","","","","","0","1"
"2023-04-02 20:56:10","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","171","","","","","","","0","1"
"2023-04-02 20:56:20","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","172","","","","","","","0","1"
"2023-04-02 20:57:45","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","173","","","","","","","0","1"
"2023-04-02 20:58:12","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","174","","","","","","","0","1"
"2023-04-02 20:58:18","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","175","","","","","","","0","1"
"2023-04-02 20:58:22","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","176","","","","","","","0","1"
"2023-04-02 20:58:25","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","177","","","","","","","0","1"
"2023-04-02 20:58:57","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","178","","","","","","","0","1"
"2023-04-02 21:04:55","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","179","","","","","","","0","1"
"2023-04-02 21:05:36","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","180","","","","","","","0","1"
"2023-04-02 21:05:39","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","182","","","","","","","0","1"
"2023-04-02 21:05:42","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","183","","","","","","","0","1"
"2023-04-02 21:08:53","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","132","184","","","","","","","0","1"
"2023-04-02 21:10:32","BIA","CORTE","","600","2217","126","","","","97","3","12","14","","",""
"2023-04-02 21:21:04","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","133","184","","","","","","","1","0"
"2023-04-02 21:24:48","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","134","184","","","","","","","1","0"
"2023-04-02 21:26:23","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","134","185","","","","","","","0","1"
"2023-04-02 21:28:42","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","134","186","","","","","","","0","1"
"2023-04-02 21:29:40","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","135","186","","","","","","","1","0"
"2023-04-02 21:36:41","BIA","REGISTRO","","","2357","133","","","","1","0","0","0","","",""
